YEAR,GAME_ID,CURRENT_ROUND,TEAM_A,TEAM_A_NO,SEED_A,SCORE_A,TEAM_B,TEAM_B_NO,SEED_B,SCORE_B,TARGET,KADJ EM_A,KADJ O_A,KADJ D_A,BADJ EM_A,BADJ O_A,BADJ D_A,BARTHAG_A,EFG%_A,EFG%D_A,TOV%_A,TOV%D_A,OREB%_A,DREB%_A,FTR_A,FTRD_A,ELITE SOS_A,WAB_A,EXP_A,TALENT_A,WIN%_A,KADJ EM_B,KADJ O_B,KADJ D_B,BADJ EM_B,BADJ O_B,BADJ D_B,BARTHAG_B,EFG%_B,EFG%D_B,TOV%_B,TOV%D_B,OREB%_B,DREB%_B,FTR_B,FTRD_B,ELITE SOS_B,WAB_B,EXP_B,TALENT_B,WIN%_B,KADJ EM_DIFF,KADJ O_DIFF,KADJ D_DIFF,BADJ EM_DIFF,BADJ O_DIFF,BADJ D_DIFF,BARTHAG_DIFF,EFG%_DIFF,EFG%D_DIFF,TOV%_DIFF,TOV%D_DIFF,OREB%_DIFF,DREB%_DIFF,ELITE SOS_DIFF,WAB_DIFF,WIN%_DIFF,TALENT_DIFF,EXP_DIFF,SEED_DIFF
2022,1649,8,Duke,927,2,78,Arkansas,940,4,69,1,23.7124,119.363,95.6508,26.0,120.4,94.4,0.943,55.6,47.0,14.9,16.1,31.9,71.5,28.6,18.9,28.364,7.2,0.988,91.521,82.35294,19.0214,111.072,92.0511,17.4,109.4,92.0,0.88,49.2,47.5,17.4,20.6,30.9,74.2,37.9,32.3,27.25,4.5,2.292,47.294,75.75758,4.690999999999999,8.290999999999997,3.5996999999999986,8.600000000000001,11.0,2.4000000000000057,0.06299999999999994,6.399999999999999,-0.5,-2.4999999999999982,-4.5,1.0,-2.700000000000003,1.1140000000000008,2.7,6.5953599999999994,44.227000000000004,-1.3039999999999998,-2
2022,1651,16,Miami FL,911,10,70,Iowa St.,920,11,56,1,12.6207,114.756,102.136,13.7,114.3,100.6,0.813,54.2,53.4,14.2,20.3,23.4,69.7,28.9,24.6,27.253,2.6,2.424,65.462,69.69697,13.9459,104.382,90.4362,14.4,103.1,88.7,0.849,49.9,48.4,20.4,24.5,28.2,71.5,28.1,36.2,36.278,2.8,2.195,47.374,62.5,-1.3252000000000006,10.373999999999995,11.699799999999996,-0.7000000000000011,11.200000000000003,11.899999999999991,-0.03600000000000003,4.300000000000004,5.0,-6.199999999999999,-4.199999999999999,-4.800000000000001,-1.7999999999999972,-9.024999999999999,-0.19999999999999973,7.196969999999993,18.088,0.2290000000000001,-1
2022,1653,16,Providence,901,4,61,Kansas,918,1,66,0,13.8797,111.929,98.0491,14.7,111.6,96.9,0.835,50.3,46.7,17.3,15.8,30.5,72.0,38.5,26.3,25.783,6.0,2.733,42.028,83.33333,25.492,119.389,93.8965,27.3,120.2,92.9,0.951,54.1,46.9,17.8,18.4,33.4,71.1,32.8,27.8,36.398,10.4,2.082,77.998,82.35294,-11.612300000000001,-7.459999999999994,4.1525999999999925,-12.600000000000001,-8.600000000000009,4.0,-0.11599999999999999,-3.8000000000000043,-0.19999999999999574,-0.5,-2.599999999999998,-2.8999999999999986,0.9000000000000057,-10.615000000000002,-4.4,0.9803899999999999,-35.970000000000006,0.6510000000000002,3
2022,1655,16,Villanova,881,2,63,Michigan,910,11,55,1,24.1107,117.95,93.8397,24.1,117.1,93.0,0.934,52.0,47.5,15.5,18.8,30.9,72.0,30.5,25.1,31.835,7.4,2.392,69.071,78.78788,15.6481,114.207,98.5588,17.2,113.9,96.7,0.868,52.3,50.3,17.1,15.0,31.2,76.2,28.9,26.6,34.033,0.2,1.413,72.575,54.83871,8.462600000000002,3.743000000000009,-4.719100000000012,6.900000000000002,3.1999999999999886,-3.700000000000003,0.06600000000000006,-0.29999999999999716,-2.799999999999997,-1.6000000000000014,3.8000000000000007,-0.3000000000000007,-4.200000000000003,-2.1980000000000004,7.2,23.949170000000002,-3.504000000000005,0.9789999999999999,-9
2022,1657,16,Houston,924,5,72,Arizona,941,1,60,1,26.4976,117.348,90.8508,28.2,117.1,88.9,0.96,53.6,43.5,17.1,21.7,37.8,72.7,28.7,35.1,22.655,6.2,2.179,51.79,85.29412,27.2089,119.64,92.431,25.6,118.0,92.4,0.943,55.9,44.4,18.0,17.7,34.5,71.7,35.1,22.8,24.936,8.8,1.191,69.26,91.17647,-0.7113000000000014,-2.2920000000000016,-1.5801999999999907,2.599999999999998,-0.9000000000000057,-3.5,0.017000000000000015,-2.299999999999997,-0.8999999999999986,-0.8999999999999986,4.0,3.299999999999997,1.0,-2.280999999999999,-2.6000000000000005,-5.882349999999988,-17.470000000000006,0.9879999999999998,4
2022,1659,16,Saint Peter's,896,15,67,Purdue,900,3,64,1,4.27548,98.7512,94.4758,3.5,97.6,94.1,0.604,47.8,44.1,20.8,20.9,31.5,72.0,37.5,41.0,12.317,-5.6,1.895,0.2,62.06897,22.2872,121.268,98.9804,25.1,122.6,97.5,0.933,57.0,49.6,17.3,14.1,35.2,76.4,36.3,21.4,30.201,7.1,1.778,60.487,79.41176,-18.011719999999997,-22.516800000000003,-4.504599999999996,-21.6,-25.0,-3.4000000000000057,-0.32900000000000007,-9.200000000000003,-5.5,3.5,6.799999999999999,-3.700000000000003,-4.400000000000006,-17.884,-12.7,-17.34279,-60.287,0.11699999999999999,12
2022,1661,16,UCLA,884,4,66,North Carolina,904,8,73,0,24.8472,116.076,91.2287,23.5,115.1,91.6,0.933,50.6,47.7,13.4,19.7,31.9,75.2,29.8,29.2,27.038,5.1,2.209,79.66,78.125,16.0459,113.057,97.0108,16.9,112.8,95.9,0.866,52.1,49.8,16.5,14.1,30.4,79.2,29.6,21.5,29.665,4.3,1.742,87.453,72.72727,8.801300000000001,3.0189999999999912,-5.7821,6.600000000000001,2.299999999999997,-4.300000000000011,0.06700000000000006,-1.5,-2.0999999999999943,-3.0999999999999996,5.6,1.5,-4.0,-2.626999999999999,0.7999999999999998,5.397729999999996,-7.793000000000006,0.4670000000000001,-4
2022,1663,16,Duke,927,2,78,Texas Tech,886,3,73,1,23.7124,119.363,95.6508,26.0,120.4,94.4,0.943,55.6,47.0,14.9,16.1,31.9,71.5,28.6,18.9,28.364,7.2,0.988,91.521,82.35294,24.641,109.701,85.0595,23.6,109.1,85.5,0.943,52.4,45.5,20.3,23.6,33.3,73.9,36.1,32.1,35.796,6.5,2.456,22.03,73.52941,-0.9285999999999994,9.662000000000006,10.591300000000004,2.3999999999999986,11.300000000000011,8.900000000000006,0.0,3.200000000000003,1.5,-5.4,-7.5,-1.3999999999999986,-2.4000000000000057,-7.431999999999999,0.7000000000000002,8.823530000000005,69.491,-1.468,-1
2022,1665,16,Arkansas,940,4,74,Gonzaga,925,1,68,1,19.0214,111.072,92.0511,17.4,109.4,92.0,0.88,49.2,47.5,17.4,20.6,30.9,74.2,37.9,32.3,27.25,4.5,2.292,47.294,75.75758,32.9688,121.805,88.836,32.4,120.9,88.5,0.973,59.4,43.2,15.9,17.0,29.0,77.0,29.7,22.2,24.951,6.7,1.559,86.976,89.65517,-13.947400000000002,-10.733000000000004,3.2151000000000067,-15.0,-11.5,3.5,-0.09299999999999997,-10.199999999999996,4.299999999999997,1.4999999999999982,3.6000000000000014,1.8999999999999986,-2.799999999999997,2.2989999999999995,-2.2,-13.897589999999994,-39.682,0.7329999999999999,3
2022,1667,32,Auburn,939,2,61,Miami FL,911,10,79,0,24.453,113.602,89.1491,23.1,112.7,89.6,0.933,50.3,44.1,16.7,20.7,33.2,70.7,31.6,34.8,27.557,7.4,1.348,61.608,84.375,12.6207,114.756,102.136,13.7,114.3,100.6,0.813,54.2,53.4,14.2,20.3,23.4,69.7,28.9,24.6,27.253,2.6,2.424,65.462,69.69697,11.8323,-1.1539999999999964,-12.986899999999991,9.400000000000002,-1.5999999999999943,-11.0,0.1200000000000001,-3.9000000000000057,-9.299999999999997,2.5,0.3999999999999986,9.800000000000004,1.0,0.3039999999999985,4.800000000000001,14.678030000000007,-3.8540000000000063,-1.0759999999999998,-8
2022,1669,32,Wisconsin,879,3,49,Iowa St.,920,11,54,0,15.5839,110.398,94.8142,16.3,110.1,93.8,0.863,48.2,49.4,12.7,16.9,25.8,76.0,32.3,27.7,31.803,6.5,1.462,62.378,77.41935,13.9459,104.382,90.4362,14.4,103.1,88.7,0.849,49.9,48.4,20.4,24.5,28.2,71.5,28.1,36.2,36.278,2.8,2.195,47.374,62.5,1.638,6.015999999999991,4.378,1.9000000000000004,7.0,5.099999999999994,0.014000000000000012,-1.6999999999999957,1.0,-7.699999999999999,-7.600000000000001,-2.3999999999999986,4.5,-4.474999999999998,3.7,14.919349999999994,15.003999999999998,-0.7329999999999999,-8
2022,1671,32,Providence,901,4,79,Richmond,899,12,51,1,13.8797,111.929,98.0491,14.7,111.6,96.9,0.835,50.3,46.7,17.3,15.8,30.5,72.0,38.5,26.3,25.783,6.0,2.733,42.028,83.33333,9.82501,109.146,99.3205,8.3,107.7,99.4,0.716,51.5,50.5,14.4,18.9,22.4,72.8,30.9,23.5,19.541,-1.6,2.623,15.581,65.71429,4.054689999999999,2.7830000000000013,-1.2713999999999999,6.399999999999999,3.8999999999999915,-2.5,0.119,-1.2000000000000028,-3.799999999999997,2.9000000000000004,-3.099999999999998,8.100000000000001,-0.7999999999999972,6.242000000000001,7.6,17.61904,26.447,0.10999999999999988,-8
2022,1673,32,Creighton,930,9,72,Kansas,918,1,79,0,13.4685,105.588,92.1195,11.9,104.2,92.3,0.801,50.9,44.9,20.5,15.5,28.6,71.6,26.0,20.3,27.539,1.9,1.319,67.849,66.66667,25.492,119.389,93.8965,27.3,120.2,92.9,0.951,54.1,46.9,17.8,18.4,33.4,71.1,32.8,27.8,36.398,10.4,2.082,77.998,82.35294,-12.0235,-13.801000000000002,-1.777000000000001,-15.4,-16.0,-0.6000000000000085,-0.1499999999999999,-3.200000000000003,-2.0,2.6999999999999993,-2.8999999999999986,-4.799999999999997,0.5,-8.859000000000002,-8.5,-15.686270000000007,-10.149000000000001,-0.7629999999999999,8
2022,1675,32,Villanova,881,2,71,Ohio St.,902,7,61,1,24.1107,117.95,93.8397,24.1,117.1,93.0,0.934,52.0,47.5,15.5,18.8,30.9,72.0,30.5,25.1,31.835,7.4,2.392,69.071,78.78788,15.8224,116.627,100.804,16.8,116.3,99.5,0.857,54.8,47.9,16.7,15.3,28.8,71.4,33.5,29.2,29.666,1.4,1.936,66.738,63.33333,8.288300000000001,1.3230000000000075,-6.964300000000009,7.300000000000001,0.7999999999999972,-6.5,0.07700000000000007,-2.799999999999997,-0.3999999999999986,-1.1999999999999993,3.5,2.099999999999998,0.5999999999999943,2.1690000000000005,6.0,15.454550000000005,2.3329999999999984,0.45599999999999996,-5
2022,1677,32,Tennessee,890,3,68,Michigan,910,11,76,0,25.2399,111.439,86.1987,23.2,110.1,86.9,0.938,50.3,46.2,18.0,22.9,32.8,72.6,29.6,31.6,34.071,8.0,1.362,69.805,78.78788,15.6481,114.207,98.5588,17.2,113.9,96.7,0.868,52.3,50.3,17.1,15.0,31.2,76.2,28.9,26.6,34.033,0.2,1.413,72.575,54.83871,9.5918,-2.7680000000000007,-12.360100000000003,6.0,-3.8000000000000114,-9.799999999999997,0.06999999999999995,-2.0,-4.099999999999994,0.8999999999999986,7.899999999999999,1.5999999999999979,-3.6000000000000085,0.0379999999999967,7.8,23.949170000000002,-2.769999999999996,-0.050999999999999934,-8
2022,1679,32,Illinois,923,4,53,Houston,924,5,68,0,19.5866,113.725,94.138,20.5,113.6,93.1,0.908,53.1,46.3,17.7,15.6,33.4,74.2,31.7,28.4,30.786,4.2,2.241,54.781,70.96774,26.4976,117.348,90.8508,28.2,117.1,88.9,0.96,53.6,43.5,17.1,21.7,37.8,72.7,28.7,35.1,22.655,6.2,2.179,51.79,85.29412,-6.910999999999998,-3.6230000000000047,3.2871999999999986,-7.699999999999999,-3.5,4.199999999999989,-0.051999999999999935,-0.5,2.799999999999997,0.5999999999999979,-6.1,-4.399999999999999,1.5,8.131,-2.0,-14.32638,2.9909999999999997,0.06200000000000028,-1
2022,1681,32,TCU,891,9,80,Arizona,941,1,85,0,14.909,108.261,93.3525,14.5,107.4,92.9,0.841,48.9,47.7,21.6,18.4,37.8,73.9,31.2,26.7,36.146,2.9,1.734,65.515,62.5,27.2089,119.64,92.431,25.6,118.0,92.4,0.943,55.9,44.4,18.0,17.7,34.5,71.7,35.1,22.8,24.936,8.8,1.191,69.26,91.17647,-12.2999,-11.379000000000005,0.9215000000000089,-11.100000000000001,-10.599999999999994,0.5,-0.10199999999999998,-7.0,3.3000000000000043,3.6000000000000014,0.6999999999999993,3.299999999999997,2.200000000000003,11.21,-5.9,-28.676469999999995,-3.7450000000000045,0.5429999999999999,8
2022,1683,32,Saint Peter's,896,15,70,Murray St.,907,7,60,1,4.27548,98.7512,94.4758,3.5,97.6,94.1,0.604,47.8,44.1,20.8,20.9,31.5,72.0,37.5,41.0,12.317,-5.6,1.895,0.2,62.06897,16.389,111.518,95.1287,14.6,109.6,95.0,0.838,52.9,48.0,17.1,21.0,35.5,74.6,31.1,24.6,12.852,3.5,2.121,18.119,93.10345,-12.11352,-12.766800000000003,-0.6528999999999883,-11.1,-12.0,-0.9000000000000057,-0.23399999999999999,-5.100000000000001,-3.8999999999999986,3.6999999999999993,-0.10000000000000142,-4.0,-2.5999999999999943,-0.5350000000000001,-9.1,-31.034479999999995,-17.919,-0.22599999999999998,8
2022,1685,32,Purdue,900,3,81,Texas,889,6,71,1,22.2872,121.268,98.9804,25.1,122.6,97.5,0.933,57.0,49.6,17.3,14.1,35.2,76.4,36.3,21.4,30.201,7.1,1.778,60.487,79.41176,20.4063,111.812,91.4059,21.1,111.6,90.5,0.918,50.1,46.5,18.2,23.3,31.9,70.0,32.3,36.8,35.097,3.3,2.664,78.557,65.625,1.880899999999997,9.456000000000003,7.5745000000000005,4.0,11.0,7.0,0.015000000000000013,6.899999999999999,3.1000000000000014,-0.8999999999999986,-9.200000000000001,3.3000000000000043,6.400000000000006,-4.896000000000001,3.8,13.786760000000001,-18.07,-0.8860000000000001,-3
2022,1687,32,UCLA,884,4,72,Saint Mary's,897,5,56,1,24.8472,116.076,91.2287,23.5,115.1,91.6,0.933,50.6,47.7,13.4,19.7,31.9,75.2,29.8,29.2,27.038,5.1,2.209,79.66,78.125,19.8082,109.764,89.9554,17.7,107.8,90.1,0.887,52.6,48.3,17.1,19.5,27.3,78.1,23.2,24.4,25.887,3.9,2.27,32.634,77.41935,5.0390000000000015,6.311999999999998,1.273300000000006,5.800000000000001,7.299999999999997,1.5,0.04600000000000004,-2.0,-0.5999999999999943,-3.700000000000001,0.1999999999999993,4.599999999999998,-2.8999999999999915,1.1509999999999998,1.1999999999999997,0.7056500000000057,47.025999999999996,-0.06099999999999994,-1
2022,1689,32,North Carolina,904,8,93,Baylor,938,1,86,1,16.0459,113.057,97.0108,16.9,112.8,95.9,0.866,52.1,49.8,16.5,14.1,30.4,79.2,29.6,21.5,29.665,4.3,1.742,87.453,72.72727,26.3204,117.874,91.5538,26.8,117.5,90.7,0.952,52.9,47.8,18.2,22.9,36.3,71.6,28.5,26.9,35.472,8.9,1.781,55.889,81.25,-10.2745,-4.816999999999993,5.457000000000008,-9.900000000000002,-4.700000000000003,5.200000000000003,-0.08599999999999997,-0.7999999999999972,2.0,-1.6999999999999993,-8.799999999999999,-5.899999999999999,7.6000000000000085,-5.807000000000002,-4.6000000000000005,-8.522729999999996,31.564,-0.038999999999999924,7
2022,1691,32,Duke,927,2,85,Michigan St.,909,7,76,1,23.7124,119.363,95.6508,26.0,120.4,94.4,0.943,55.6,47.0,14.9,16.1,31.9,71.5,28.6,18.9,28.364,7.2,0.988,91.521,82.35294,14.8717,111.275,96.4032,15.4,110.9,95.5,0.848,52.0,47.5,19.2,15.3,30.7,73.0,30.4,28.3,32.331,2.9,1.746,75.799,64.70588,8.840699999999998,8.087999999999994,-0.7523999999999944,10.6,9.5,-1.0999999999999943,0.09499999999999997,3.6000000000000014,-0.5,-4.299999999999999,0.8000000000000007,1.1999999999999993,-1.5,-3.9670000000000023,4.300000000000001,17.64706000000001,15.721999999999994,-0.758,-5
2022,1693,32,Texas Tech,886,3,59,Notre Dame,903,11,53,1,24.641,109.701,85.0595,23.6,109.1,85.5,0.943,52.4,45.5,20.3,23.6,33.3,73.9,36.1,32.1,35.796,6.5,2.456,22.03,73.52941,13.6336,111.997,98.3632,14.8,111.9,97.1,0.836,54.0,49.1,15.5,15.0,22.1,76.0,27.7,22.9,27.584,1.8,2.393,72.248,67.74194,11.007399999999999,-2.2960000000000065,-13.303700000000006,8.8,-2.8000000000000114,-11.599999999999994,0.10699999999999998,-1.6000000000000014,-3.6000000000000014,4.800000000000001,8.600000000000001,11.199999999999996,-2.0999999999999943,8.212,4.7,5.787469999999999,-50.218,0.06300000000000017,-8
2022,1695,32,Arkansas,940,4,53,New Mexico St.,906,12,48,1,19.0214,111.072,92.0511,17.4,109.4,92.0,0.88,49.2,47.5,17.4,20.6,30.9,74.2,37.9,32.3,27.25,4.5,2.292,47.294,75.75758,10.1026,107.805,97.7021,8.6,106.1,97.5,0.726,52.2,45.5,20.7,16.9,33.3,73.8,35.4,27.8,14.913,0.7,2.364,16.577,79.31034,8.9188,3.266999999999996,-5.650999999999996,8.799999999999999,3.3000000000000114,-5.5,0.15400000000000003,-3.0,2.0,-3.3000000000000007,3.700000000000003,-2.3999999999999986,0.4000000000000057,12.337,3.8,-3.552759999999992,30.716999999999995,-0.07200000000000006,-8
2022,1697,32,Memphis,912,9,78,Gonzaga,925,1,82,0,16.2198,110.368,94.1479,17.2,110.4,93.2,0.875,52.6,46.5,22.9,20.9,37.5,69.0,38.4,32.9,26.062,1.4,1.725,80.073,67.74194,32.9688,121.805,88.836,32.4,120.9,88.5,0.973,59.4,43.2,15.9,17.0,29.0,77.0,29.7,22.2,24.951,6.7,1.559,86.976,89.65517,-16.749000000000002,-11.437000000000012,5.3119000000000085,-15.2,-10.5,4.700000000000003,-0.09799999999999998,-6.799999999999997,3.299999999999997,6.999999999999998,3.8999999999999986,8.5,-8.0,1.1110000000000007,-5.300000000000001,-21.91323,-6.903000000000006,0.16600000000000015,8
2022,1699,64,Jacksonville St.,919,15,61,Auburn,939,2,80,0,2.24147,105.325,103.083,2.3,104.0,101.7,0.564,54.2,48.0,20.0,17.1,28.3,73.8,32.2,21.1,10.698,-5.2,2.546,6.265,65.51724,24.453,113.602,89.1491,23.1,112.7,89.6,0.933,50.3,44.1,16.7,20.7,33.2,70.7,31.6,34.8,27.557,7.4,1.348,61.608,84.375,-22.21153,-8.277000000000001,13.933899999999994,-20.8,-8.700000000000003,12.100000000000009,-0.3690000000000001,3.9000000000000057,3.8999999999999986,3.3000000000000007,-3.599999999999998,-4.900000000000002,3.0999999999999943,-16.858999999999998,-12.600000000000001,-18.85776,-55.342999999999996,1.1979999999999997,13
2022,1701,64,Miami FL,911,10,68,USC,883,7,66,1,12.6207,114.756,102.136,13.7,114.3,100.6,0.813,54.2,53.4,14.2,20.3,23.4,69.7,28.9,24.6,27.253,2.6,2.424,65.462,69.69697,14.4494,110.473,96.0232,13.3,109.3,96.0,0.816,51.1,44.7,17.7,14.7,33.8,72.8,30.9,26.3,24.007,4.1,2.119,59.267,78.78788,-1.8287000000000013,4.283000000000001,6.112799999999993,0.3999999999999986,5.0,4.599999999999994,-0.0030000000000000027,3.1000000000000014,8.699999999999996,-3.5,5.600000000000001,-10.399999999999999,-3.0999999999999943,3.2459999999999987,-1.4999999999999996,-9.090910000000008,6.195,0.3049999999999997,3
2022,1703,64,Colgate,933,14,60,Wisconsin,879,3,67,0,4.21729,108.276,104.059,2.8,106.4,103.6,0.576,55.9,49.0,16.9,16.2,26.5,75.2,26.8,24.3,9.704,-6.1,2.413,0.2,66.66667,15.5839,110.398,94.8142,16.3,110.1,93.8,0.863,48.2,49.4,12.7,16.9,25.8,76.0,32.3,27.7,31.803,6.5,1.462,62.378,77.41935,-11.36661,-2.122,9.244799999999998,-13.5,-3.6999999999999886,9.799999999999997,-0.28700000000000003,7.699999999999996,-0.3999999999999986,4.199999999999999,-0.6999999999999993,0.6999999999999993,-0.7999999999999972,-22.099,-12.6,-10.752679999999998,-62.178,0.9509999999999998,11
2022,1705,64,Iowa St.,920,11,59,LSU,914,6,54,1,13.9459,104.382,90.4362,14.4,103.1,88.7,0.849,49.9,48.4,20.4,24.5,28.2,71.5,28.1,36.2,36.278,2.8,2.195,47.374,62.5,19.0816,107.64,88.5581,17.7,105.8,88.1,0.891,49.5,45.1,20.4,25.3,33.7,68.8,33.0,38.4,30.073,2.3,1.196,72.652,66.66667,-5.135700000000002,-3.2579999999999956,1.8781000000000034,-3.299999999999999,-2.700000000000003,0.6000000000000085,-0.04200000000000004,0.3999999999999986,3.299999999999997,0.0,-0.8000000000000007,-5.5000000000000036,2.700000000000003,6.204999999999998,0.5,-4.166669999999996,-25.278,0.9989999999999999,5
2022,1707,64,South Dakota St.,892,13,57,Providence,901,4,66,0,11.4429,116.763,105.32,11.0,115.0,104.0,0.761,59.7,51.5,15.3,15.8,24.0,75.8,35.2,21.3,11.018,1.5,2.058,0.603,87.5,13.8797,111.929,98.0491,14.7,111.6,96.9,0.835,50.3,46.7,17.3,15.8,30.5,72.0,38.5,26.3,25.783,6.0,2.733,42.028,83.33333,-2.4368,4.834000000000003,7.2708999999999975,-3.6999999999999993,3.4000000000000057,7.099999999999994,-0.07399999999999995,9.400000000000006,4.799999999999997,-2.0,0.0,-6.5,3.799999999999997,-14.765,-4.5,4.166669999999996,-41.425,-0.6750000000000003,9
2022,1709,64,Richmond,899,12,67,Iowa,921,5,63,1,9.82501,109.146,99.3205,8.3,107.7,99.4,0.716,51.5,50.5,14.4,18.9,22.4,72.8,30.9,23.5,19.541,-1.6,2.623,15.581,65.71429,23.5269,121.548,98.0208,23.4,121.1,97.7,0.922,53.6,49.8,12.9,19.3,32.2,69.8,30.4,26.2,28.129,4.6,1.681,43.723,74.28571,-13.70189,-12.402000000000001,1.2997000000000014,-15.099999999999998,-13.399999999999991,1.7000000000000028,-0.20600000000000007,-2.1000000000000014,0.7000000000000028,1.5,-0.40000000000000213,-9.800000000000004,3.0,-8.588000000000001,-6.199999999999999,-8.57141999999999,-28.142,0.9420000000000002,7
2022,1711,64,Creighton,930,9,72,San Diego St.,895,8,69,1,13.4685,105.588,92.1195,11.9,104.2,92.3,0.801,50.9,44.9,20.5,15.5,28.6,71.6,26.0,20.3,27.539,1.9,1.319,67.849,66.66667,18.151,104.106,85.9549,15.0,101.4,86.4,0.863,48.8,44.0,19.3,21.7,29.6,73.0,31.3,30.6,23.962,2.6,2.481,31.863,74.19355,-4.682499999999999,1.4819999999999993,6.164600000000007,-3.0999999999999996,2.799999999999997,5.8999999999999915,-0.061999999999999944,2.1000000000000014,0.8999999999999986,1.1999999999999993,-6.199999999999999,-1.0,-1.4000000000000057,3.5770000000000017,-0.7000000000000002,-7.526880000000006,35.986000000000004,-1.162,1
2022,1713,64,Texas Southern,887,16,56,Kansas,918,1,83,0,-1.33245,98.1424,99.4749,-1.7,96.9,98.6,0.45,48.7,44.9,21.4,17.4,33.8,71.8,32.7,34.3,11.938,-6.8,2.813,16.145,60.0,25.492,119.389,93.8965,27.3,120.2,92.9,0.951,54.1,46.9,17.8,18.4,33.4,71.1,32.8,27.8,36.398,10.4,2.082,77.998,82.35294,-26.824450000000002,-21.2466,5.578400000000002,-29.0,-23.299999999999997,5.699999999999989,-0.5009999999999999,-5.399999999999999,-2.0,3.599999999999998,-1.0,0.3999999999999986,0.7000000000000028,-24.46,-17.2,-22.352940000000004,-61.85300000000001,0.7310000000000003,15
2022,1715,64,Delaware,928,15,60,Villanova,881,2,80,0,2.283,106.849,104.566,3.6,106.8,103.2,0.597,53.5,49.3,18.4,18.5,26.8,68.8,34.6,29.3,12.584,-5.5,2.079,13.46,63.63636,24.1107,117.95,93.8397,24.1,117.1,93.0,0.934,52.0,47.5,15.5,18.8,30.9,72.0,30.5,25.1,31.835,7.4,2.392,69.071,78.78788,-21.8277,-11.100999999999999,10.726300000000009,-20.5,-10.299999999999997,10.200000000000003,-0.3370000000000001,1.5,1.7999999999999972,2.8999999999999986,-0.3000000000000007,-4.099999999999998,-3.200000000000003,-19.251,-12.9,-15.151519999999998,-55.611,-0.3129999999999997,13
2022,1717,64,Loyola Chicago,915,10,41,Ohio St.,902,7,54,0,17.6948,110.891,93.196,15.2,109.1,93.9,0.849,56.3,47.0,18.4,19.9,25.1,76.1,31.9,28.4,19.04,1.8,2.525,5.155,77.41935,15.8224,116.627,100.804,16.8,116.3,99.5,0.857,54.8,47.9,16.7,15.3,28.8,71.4,33.5,29.2,29.666,1.4,1.936,66.738,63.33333,1.8724000000000007,-5.73599999999999,-7.608000000000004,-1.6000000000000014,-7.200000000000003,-5.599999999999994,-0.008000000000000007,1.5,-0.8999999999999986,1.6999999999999993,4.599999999999998,-3.6999999999999993,4.699999999999989,-10.626000000000001,0.40000000000000013,14.086019999999998,-61.583,0.589,3
2022,1719,64,Longwood,916,14,56,Tennessee,890,3,88,0,2.48399,106.108,103.624,3.0,105.6,102.6,0.582,51.7,50.6,18.2,20.1,33.6,75.5,35.9,26.8,8.664,-2.3,2.05,4.353,78.57143,25.2399,111.439,86.1987,23.2,110.1,86.9,0.938,50.3,46.2,18.0,22.9,32.8,72.6,29.6,31.6,34.071,8.0,1.362,69.805,78.78788,-22.75591,-5.330999999999989,17.425299999999993,-20.2,-4.5,15.699999999999989,-0.356,1.4000000000000057,4.399999999999999,0.1999999999999993,-2.799999999999997,0.8000000000000043,2.9000000000000057,-25.406999999999996,-10.3,-0.2164499999999947,-65.45200000000001,0.6879999999999997,11
2022,1721,64,Michigan,910,11,75,Colorado St.,932,6,63,1,15.6481,114.207,98.5588,17.2,113.9,96.7,0.868,52.3,50.3,17.1,15.0,31.2,76.2,28.9,26.6,34.033,0.2,1.413,72.575,54.83871,15.8566,114.159,98.3029,13.8,112.5,98.7,0.818,55.2,49.9,15.1,18.4,21.9,75.1,30.4,25.0,22.01,4.3,2.004,19.502,82.75862,-0.2085000000000008,0.04799999999998761,0.2559000000000111,3.3999999999999986,1.4000000000000057,-2.0,0.050000000000000044,-2.9000000000000057,0.3999999999999986,2.0000000000000018,-3.3999999999999986,9.3,1.1000000000000085,12.023,-4.1,-27.919909999999994,53.07300000000001,-0.591,5
2022,1723,64,Chattanooga,934,13,53,Illinois,923,4,54,0,11.2724,110.028,98.756,9.9,108.4,98.5,0.751,52.8,49.6,17.0,18.0,32.7,73.7,27.0,27.3,14.52,0.2,2.605,20.793,78.125,19.5866,113.725,94.138,20.5,113.6,93.1,0.908,53.1,46.3,17.7,15.6,33.4,74.2,31.7,28.4,30.786,4.2,2.241,54.781,70.96774,-8.314200000000001,-3.6969999999999885,4.617999999999995,-10.6,-5.199999999999989,5.400000000000006,-0.15700000000000003,-0.30000000000000426,3.3000000000000043,-0.6999999999999993,2.4000000000000004,-0.6999999999999957,-0.5,-16.266000000000002,-4.0,7.157259999999994,-33.988,0.3639999999999999,9
